Date,BTC,ETH,XRP,XLM,LTC,ADA
2020-07-12,9302.75,242.79,0.20128,0.09532,44.7,null
2020-07-13,9242.62,239.5,0.19867,0.09009,43.92,null
2020-07-14,9255.85,240.44,0.19909,0.09208,43.88,null
2020-07-15,9197.6,238.61,0.19721,0.09436,43.33,null
2020-07-16,9133.72,233.57,0.19444,0.10207,42.09,null
2020-07-17,9154.32,232.67,0.1944,0.10397,41.9,null
2020-07-18,9170.28,235.67,0.1999,0.10077,42.45,null
2020-07-19,9208.99,239.11,0.19956,0.1001,42.64,null
2020-07-20,9160.78,236.01,0.19465,0.09428,41.94,null
2020-07-21,9390,245.59,0.19949,0.09653,43.77,null
2020-07-22,9518.16,263.74,0.20348,0.09738,44.96,null
2020-07-23,9603.27,275.3,0.20851,0.09815,44.94,null
2020-07-24,9537.8,279.15,0.20392,0.09576,44.11,null
2020-07-25,9700.42,305.26,0.21463,0.10085,49.16,null
2020-07-26,9931.54,311,0.21532,0.09902,48.1,null
2020-07-27,11029.96,321.93,0.22437,0.09464,53.28,null
2020-07-28,10906.27,316.77,0.23029,0.09709,55.75,null
2020-07-29,11100.53,317.71,0.24327,0.09498,55.16,null
2020-07-30,11099.61,334.87,0.24408,0.09628,56.75,null
2020-07-31,11335.46,346.33,0.25939,0.0969,58.13,null
2020-08-01,11801.17,387,0.29089,0.10758,61.65,null
2020-08-02,11071.35,372.42,0.28803,0.10251,56.77,null
2020-08-03,11219.81,385.94,0.31016,0.10516,58.48,null
2020-08-04,11191.97,389.61,0.30138,0.11015,57.61,null
2020-08-05,11744.91,400.72,0.30228,0.10749,58.88,null
2020-08-06,11762.46,394.77,0.30311,0.10624,59.03,null
2020-08-07,11594.23,379.34,0.29437,0.10306,57.17,null
2020-08-08,11761.41,397.03,0.29527,0.10325,58.46,null
2020-08-09,11681.68,390.14,0.2879,0.10505,56.96,null
2020-08-10,11892.92,395.44,0.29469,0.10625,58.27,null
2020-08-11,11392.08,379,0.2831,0.10015,54.1,null
2020-08-12,11564.33,387.18,0.28233,0.10147,54.52,null
2020-08-13,11780,424.54,0.2942,0.10111,57.14,null
2020-08-14,11760.54,438.11,0.29995,0.10479,56.78,null
2020-08-15,11852.4,432.32,0.29884,0.10707,59.85,null
2020-08-16,11911,433.62,0.30455,0.11517,63.87,null
2020-08-17,12281.13,430.89,0.31539,0.11383,67.22,null
2020-08-18,11945.01,421.95,0.30251,0.10807,65.4,null
2020-08-19,11754.59,407.46,0.28975,0.10222,62.12,null
2020-08-20,11853.55,415.94,0.29218,0.10728,62.8,null
2020-08-21,11531.34,387.97,0.27933,0.09949,59.2,null
2020-08-22,11662.96,395.24,0.28592,0.10223,60.21,null
2020-08-23,11648.13,390.71,0.2848,0.10293,60.55,null
2020-08-24,11748.2,407.68,0.2884,0.10294,62.02,null
2020-08-25,11318.42,382.93,0.27625,0.09714,58.34,null
2020-08-26,11461.43,385.81,0.27653,0.09804,58.1,null
2020-08-27,11330.38,383.27,0.26469,0.09376,56.1,null
2020-08-28,11526.91,395.11,0.27174,0.09569,57.38,null
2020-08-29,11465.84,398.65,0.2738,0.09615,56.97,null
2020-08-30,11711.16,428.94,0.28302,0.09821,62.89,null
2020-08-31,11649.51,433.79,0.28115,0.09678,60.92,null
2020-09-01,11921.97,475.4,0.29521,0.09881,62.69,null
2020-09-02,11388.54,439.5,0.27595,0.09228,58.06,null
2020-09-03,10140.85,381.4,0.24409,0.07781,47.28,null
2020-09-04,10446.25,385.26,0.25385,0.08074,50.32,null
2020-09-05,10166.69,335.01,0.23738,0.07541,47.83,null
2020-09-06,10256.2,352.8,0.23986,0.07742,47.92,null
2020-09-07,10373.44,353.59,0.24198,0.07867,48.84,null
2020-09-08,10126.65,337.39,0.23657,0.07745,47.47,null
2020-09-09,10219.2,350.85,0.23901,0.07832,47.82,null
2020-09-10,10336.87,367.93,0.24302,0.08117,48.67,null
2020-09-11,10387.89,373.63,0.24252,0.08374,48.96,null
2020-09-12,10440.92,387.78,0.24752,0.08382,50.8,null
2020-09-13,10332.83,366.42,0.24218,0.08001,48.15,null
2020-09-14,10671.77,377.12,0.24564,0.08021,49.08,null
2020-09-15,10785.31,364.06,0.24331,0.07778,48.31,null
2020-09-16,10954.01,365.11,0.24686,0.07999,47.76,null
2020-09-17,10939.99,389.36,0.25214,0.08043,48.85,null
2020-09-18,10933.39,384.39,0.25065,0.07825,48.54,null
2020-09-19,11080.65,385.25,0.25112,0.07857,48.52,null
2020-09-20,10920.28,371.04,0.24652,0.07693,47.09,null
2020-09-21,10417.22,340.36,0.23102,0.06996,43.16,null
2020-09-22,10529.61,344.21,0.23302,0.07167,44.47,null
2020-09-23,10241.46,320.72,0.22164,0.0674,42.96,null
2020-09-24,10736.32,348.97,0.23276,0.07043,44.92,null
2020-09-25,10686.67,351.92,0.24154,0.07467,46.02,null
2020-09-26,10728.6,353.92,0.24153,0.07385,46.03,null
2020-09-27,10774.25,357.49,0.24334,0.07335,46.05,null
2020-09-28,10696.12,353.96,0.24107,0.07323,45.23,null
2020-09-29,10840.48,359.79,0.24285,0.07407,45.69,null
2020-09-30,10776.59,359.83,0.24171,0.07484,46.24,null
2020-10-01,10619.13,352.85,0.23819,0.07314,46.25,null
2020-10-02,10570.4,345.6,0.23386,0.07096,44.88,null
2020-10-03,10542.06,345.95,0.23273,0.071,45.51,null
2020-10-04,10666.63,352.37,0.24794,0.0729,46.69,null
2020-10-05,10792.21,353.62,0.2503,0.07331,46.34,null
2020-10-06,10599.66,340.75,0.24545,0.07237,45.99,null
2020-10-07,10666.39,341.58,0.2487,0.07233,46.55,null
2020-10-08,10925.57,350.95,0.25141,0.07311,47.21,null
2020-10-09,11050.64,365.02,0.25293,0.07502,47.78,null
2020-10-10,11293.22,370.52,0.25402,0.0773,48.88,null
2020-10-11,11369.02,374.16,0.25544,0.07713,50.48,null
2020-10-12,11528.25,386.51,0.25603,0.07761,50.58,null
2020-10-13,11420.56,381.04,0.2565,0.07635,49.89,null
2020-10-14,11417.89,378.69,0.24906,0.07398,49.79,null
2020-10-15,11505.12,377.64,0.24596,0.07408,49.53,null
2020-10-16,11319.32,365.5,0.24011,0.07909,47.6,null
2020-10-17,11360.2,368.32,0.24057,0.08152,46.93,null
2020-10-18,11503.14,378.11,0.24221,0.07942,47.54,null
2020-10-19,11751.47,379.3,0.24558,0.0852,47.99,null
2020-10-20,11909.99,368.52,0.24322,0.08075,46.88,null
2020-10-21,12780.96,390.38,0.25088,0.08358,52.98,null
2020-10-22,12968.52,413.98,0.25709,0.08552,54.35,null
2020-10-23,12923.07,409.11,0.25471,0.08368,55.42,null
2020-10-24,13111.73,412.14,0.2562,0.08561,59.23,null
2020-10-25,13028.83,405.86,0.25313,0.08304,58.84,null
2020-10-26,13052.19,392.52,0.2481,0.08104,56.82,null
2020-10-27,13636.17,403.45,0.25273,0.08183,57.91,null
2020-10-28,13266.4,388.23,0.2454,0.07832,55.77,null
2020-10-29,13455.7,387.13,0.24239,0.0775,54.87,null
2020-10-30,13560.1,382.49,0.23905,0.07669,54.01,null
2020-10-31,13791,386.46,0.23968,0.07775,55.72,null
2020-11-01,13761.5,396.67,0.23999,0.07861,55.6,null
2020-11-02,13549.37,383.02,0.23523,0.07557,53.8,null
2020-11-03,14023.53,387.88,0.2396,0.07542,53.96,null
2020-11-04,14144.01,402.49,0.23758,0.07456,54.67,null
2020-11-05,15590.02,416.69,0.24561,0.08039,58.95,null
2020-11-06,15579.92,455.91,0.25863,0.08388,63.2,null
2020-11-07,14818.3,435.21,0.2491,0.07952,58.9,null
2020-11-08,15475.1,454.3,0.25374,0.0815,61.02,null
2020-11-09,15328.41,444.32,0.25059,0.0797,59.23,null
2020-11-10,15297.21,450.34,0.2538,0.07967,57.93,null
2020-11-11,15684.24,463.09,0.25581,0.08039,59.27,null
2020-11-12,16291.86,462.39,0.2549,0.08069,60.72,null
2020-11-13,16320.7,476.43,0.2659,0.08249,65.96,null
2020-11-14,16070.45,460.89,0.26824,0.08094,63.85,null
2020-11-15,15957,448.08,0.26954,0.08009,62.28,null
2020-11-16,16713.57,460.55,0.28813,0.0825,73.84,null
2020-11-17,17659.38,482.15,0.30247,0.0865,76.32,null
2020-11-18,17776.12,478.41,0.29335,0.08365,73.42,null
2020-11-19,17802.82,471.25,0.30358,0.08401,81.53,null
2020-11-20,18655.67,510.12,0.32991,0.08853,82.53,null
2020-11-21,18703.8,552.35,0.46283,0.109,87.14,null
2020-11-22,18414.43,560.03,0.44611,0.10426,82.87,null
2020-11-23,18368,608.58,0.61579,0.13231,89.03,null
2020-11-24,19160.01,604.97,0.694,0.19571,89.25,null
2020-11-25,18719.11,569.5,0.63022,0.19295,81.75,null
2020-11-26,17149.47,519.83,0.53654,0.16835,71,null
2020-11-27,17139.52,518.68,0.5623,0.20699,69.15,null
2020-11-28,17719.85,537.52,0.62579,0.20021,72.7,null
2020-11-29,18184.99,576.3,0.60543,0.19423,78.91,null
2020-11-30,19695.87,616.66,0.66417,0.20295,87.65,null
2020-12-01,18764.96,585.26,0.61088,0.18382,85.08,null
2020-12-02,19204.09,596.89,0.62972,0.18514,88.9,null
2020-12-03,19421.9,615.85,0.63046,0.18436,89,null
2020-12-04,18650.52,567.24,0.55367,0.16154,79.52,null
2020-12-05,19147.66,596.8,0.58517,0.1717,83.14,null
2020-12-06,19359.4,601.54,0.62107,0.17593,83.55,null
2020-12-07,19166.9,591.28,0.60818,0.16804,83.37,null
2020-12-08,18324.11,554.94,0.5589,0.15263,76.76,null
2020-12-09,18541.28,573.09,0.58265,0.17206,77.41,null
2020-12-10,18254.63,558.99,0.57267,0.16073,74.7,null
2020-12-11,18036.53,544.43,0.54945,0.15077,72.2,null
2020-12-12,18808.69,568.04,0.50658,0.15888,76.67,null
2020-12-13,19174.99,590.7,0.51365,0.1761,82.28,null
2020-12-14,19273.14,586.29,0.4974,0.1702,82.35,null
2020-12-15,19426.43,588.64,0.46793,0.1661,81.32,null
2020-12-16,21335.52,637.18,0.56941,0.19321,92.94,null
2020-12-17,22797.16,642.7,0.5769,0.18612,101.01,null
2020-12-18,23107.39,653.85,0.58337,0.18525,109.34,null
2020-12-19,23821.61,658.03,0.57666,0.18139,119.85,null
2020-12-20,23455.52,638.18,0.55586,0.17666,114.58,null
2020-12-21,22719.71,607.58,0.51445,0.16519,104.45,null
2020-12-22,23810.79,636.45,0.44642,0.16212,114.32,null
2020-12-23,23232.76,585.56,0.2605,0.12661,102.45,null
2020-12-24,23729.2,612.31,0.33863,0.15818,111.13,null
2020-12-25,24712.47,626.82,0.31768,0.15238,127.78,null
2020-12-26,26493.39,637.44,0.29481,0.14673,129.61,null
2020-12-27,26281.66,685.11,0.28407,0.14527,127.88,null
2020-12-28,27079.41,730.41,0.24845,0.14448,129.83,null
2020-12-29,27385,732,0.22142,0.13831,128.8,null
2020-12-30,28875.54,752.17,0.21138,0.13175,130.05,null
2020-12-31,28923.63,736.42,0.21959,0.12762,124.21,null
2021-01-01,29331.69,728.91,0.23746,0.13207,126.24,null
2021-01-02,32178.33,774.56,0.22064,0.12751,136.96,null
2021-01-03,33000.05,978.28,0.2254,0.13653,161.24,null
2021-01-04,31988.71,1041.43,0.23565,0.16404,155.34,null
2021-01-05,33949.53,1099.56,0.22573,0.19291,158.43,null
2021-01-06,36769.36,1208.42,0.24854,0.33938,168.92,null
2021-01-07,39432.28,1224.87,0.32389,0.31124,169.35,null
2021-01-08,40582.81,1216.93,0.32032,0.297,172.19,null
2021-01-09,40088.22,1276,0.32419,0.31054,177.26,null
2021-01-10,38150.02,1254.25,0.31491,0.2845,170.07,null
2021-01-11,35404.47,1087.01,0.28743,0.27119,138.87,null
2021-01-12,34051.24,1050.16,0.29254,0.27993,133.42,null
2021-01-13,37371.38,1129.89,0.30582,0.30356,147.38,null
2021-01-14,39144.5,1231.62,0.29642,0.3035,152.5,null
2021-01-15,36742.22,1168.53,0.27991,0.28374,143.65,null
2021-01-16,35994.98,1227.83,0.27924,0.29075,143.52,null
2021-01-17,35828.61,1232.45,0.27746,0.3038,142.8,null
2021-01-18,36631.27,1258.45,0.28528,0.30544,151.96,null
2021-01-19,35891.49,1365.36,0.29396,0.29748,151.86,null
2021-01-20,35468.23,1376.99,0.29539,0.29358,149.69,null
2021-01-21,30850.13,1110.96,0.26802,0.2514,129.72,null
2021-01-22,32945.17,1232.62,0.27217,0.26941,137.66,null
2021-01-23,32078,1233.6,0.27167,0.26977,137.67,null
2021-01-24,32259.9,1392.51,0.27339,0.27138,141.01,null
2021-01-25,32254.2,1317.88,0.26757,0.26102,137.07,null
2021-01-26,32467.77,1365.97,0.26834,0.26144,134.67,null
2021-01-27,30366.15,1239.03,0.25039,0.23779,122.44,null
2021-01-28,33364.86,1329.69,0.26407,0.29306,133.27,null
2021-01-29,34252.2,1379.5,0.2829,0.29322,134.65,null
2021-01-30,34262.88,1378.05,0.44372,0.32791,133.36,null
2021-01-31,33092.98,1312.55,0.49507,0.30704,129.36,null
2021-02-01,33526.37,1374.17,0.37106,0.32323,132,null
2021-02-02,35466.24,1511.87,0.37254,0.33932,141.98,null
2021-02-03,37618.87,1664.49,0.39721,0.3467,155.93,null
2021-02-04,36936.66,1595.67,0.44545,0.32569,145.07,null
2021-02-05,38290.24,1719.19,0.45219,0.35155,155.05,null
2021-02-06,39186.94,1676.35,0.44307,0.37739,155.57,null
2021-02-07,38795.69,1611.62,0.41849,0.3854,150.76,null
2021-02-08,46374.87,1750.15,0.45099,0.3966,167.28,null
2021-02-09,46420.42,1769.13,0.47636,0.40022,181.49,null
2021-02-10,44807.58,1740.78,0.50429,0.41495,181.56,null
2021-02-11,47969.51,1785.62,0.52806,0.45604,183.62,null
2021-02-12,47287.6,1840.26,0.609,0.52853,196.69,null
2021-02-13,47153.69,1814.96,0.63309,0.56456,225.76,null
2021-02-14,48577.79,1800.42,0.59211,0.51591,213.49,null
2021-02-15,47911.1,1779.25,0.54976,0.49474,207.83,null
2021-02-16,49133.45,1781.99,0.51995,0.48534,210.26,null
2021-02-17,52119.71,1849.88,0.53467,0.49737,237.49,null
2021-02-18,51552.6,1939.61,0.53204,0.49656,226.59,null
2021-02-19,55906,1955,0.56465,0.51278,236.5,null
2021-02-20,55841.19,1913,0.51167,0.48613,226.65,null
2021-02-21,57408.57,1933.53,0.54468,0.49601,227.13,null
2021-02-22,54087.67,1777.58,0.56646,0.46363,208.32,null
2021-02-23,48891,1577.89,0.47579,0.38652,177.34,null
2021-02-24,49676.2,1623.39,0.4686,0.40538,181.43,null
2021-02-25,47073.73,1481.75,0.43601,0.38022,179.36,null
2021-02-26,46276.87,1444.59,0.42788,0.4003,170.25,null
2021-02-27,46106.43,1458.13,0.43589,0.43792,171.76,null
2021-02-28,45135.66,1419.18,0.41565,0.40587,165.22,null
2021-03-01,49587.03,1569.86,0.44537,0.43069,175.89,null
2021-03-02,48440.65,1486.78,0.4357,0.41856,179.08,null
2021-03-03,50349.37,1567.69,0.44846,0.42052,187.64,null
2021-03-04,48374.09,1539.23,0.48096,0.41182,180.67,null
2021-03-05,48751.71,1528.31,0.45457,0.40483,180.23,null
2021-03-06,48882.2,1650.35,0.46285,0.40142,182.85,null
2021-03-07,50971.75,1726.16,0.46558,0.41265,190.75,null
2021-03-08,52375.17,1833.18,0.47412,0.41821,191.85,null
2021-03-09,54884.5,1870.51,0.4849,0.43186,203.81,null
2021-03-10,55851.59,1795.12,0.46155,0.40889,200.29,null
2021-03-11,57773.16,1825.78,0.45187,0.40564,201.36,null
2021-03-12,57221.72,1766.1,0.43934,0.38657,220.84,null
2021-03-13,61188.39,1922.35,0.45787,0.40661,226.06,null
2021-03-14,58968.31,1848.1,0.43905,0.38831,213.94,null
2021-03-15,55605.2,1793.48,0.43574,0.38429,200.59,null
2021-03-16,56900.75,1805.12,0.46024,0.39563,201.6,null
2021-03-17,58912.97,1823.58,0.4698,0.40268,205.98,null
2021-03-18,57648.16,1776.08,0.46893,0.39439,199.7,null
2021-03-19,58030.01,1809.1,0.46651,0.39486,199.96,null
2021-03-20,58102.28,1806.1,0.52613,0.41577,200.17,null
2021-03-21,57351.56,1782.98,0.51651,0.40347,195.31,null
2021-03-22,54083.25,1680.97,0.5441,0.39238,185.67,null
2021-03-23,54340.89,1668.08,0.5498,0.39518,185.83,null
2021-03-24,52303.65,1581.84,0.48021,0.36153,176.05,null
2021-03-25,51293.78,1585.74,0.51058,0.36112,171.53,null
2021-03-26,55025.59,1698.84,0.56357,0.3846,183.45,null
2021-03-27,55817.14,1712.63,0.54752,0.38185,184.06,null
2021-03-28,55777.63,1687.01,0.54552,0.39755,184.24,null
2021-03-29,57635.47,1816.74,0.56538,0.40446,193.73,null
2021-03-30,58746.57,1840.46,0.5621,0.40076,195.74,null
2021-03-31,58740.55,1919.37,0.56982,0.4056,196.7,null
2021-04-01,58720.44,1968.05,0.57087,0.4243,202.86,null
2021-04-02,58950.01,2133.69,0.60701,0.43897,211.46,null
2021-04-03,57051.94,2008.52,0.57831,0.40809,195.23,null
2021-04-04,58202.01,2075.69,0.635,0.42851,202.21,null
2021-04-05,59129.99,2107.38,0.91584,0.53706,221.48,null
2021-04-06,57991.15,2112.21,1.09663,0.54206,237.04,null
2021-04-07,55953.45,1963.47,0.91542,0.47257,219.05,null
2021-04-08,58077.52,2080.46,1.05599,0.505,226.11,null
2021-04-09,58142.54,2066.87,1.01721,0.48607,221.12,null
2021-04-10,59769.13,2133.49,1.3728,0.56192,256.34,null
2021-04-11,60002.43,2151.36,1.35118,0.5844,252.31,null
2021-04-12,59860,2137.69,1.46843,0.59051,244.42,null
2021-04-13,63575,2299.19,1.79611,0.65701,267.59,null
2021-04-14,62959.53,2432.6,1.83468,0.63505,278.86,null
2021-04-15,63159.98,2514.04,1.75781,0.63966,285.63,null
2021-04-16,61334.8,2422.67,1.54805,0.61005,308.43,null
2021-04-17,60006.66,2317.6,1.53896,0.59137,300.86,null
2021-04-18,56150.01,2235.64,1.40797,0.54459,273.36,null
2021-04-19,55633.14,2161.12,1.30945,0.49982,261.38,null
2021-04-20,56425,2330.03,1.38501,0.52877,260.68,null
2021-04-21,53787.63,2357.06,1.29097,0.48894,257.69,null
2021-04-22,51690.96,2397.94,1.15489,0.44951,252.5,null
2021-04-23,51125.14,2367.39,1.17073,0.45069,241.31,null
2021-04-24,50047.84,2213.35,1.04833,0.42507,224.75,null
2021-04-25,49066.77,2320.49,1.0351,0.4162,223.88,null
2021-04-26,54001.39,2532.6,1.3629,0.486,247.42,null
2021-04-27,55011.97,2666.13,1.4017,0.50963,259.77,null
2021-04-28,54846.22,2748.24,1.3576,0.49687,258.51,null
2021-04-29,53555,2757.04,1.3978,0.49162,255.31,null
2021-04-30,57694.27,2772.42,1.5988,0.52966,271.13,null
2021-05-01,57800.37,2944.77,1.651,0.54,276.78,null
2021-05-02,56578.21,2949.56,1.5605,0.55601,268.88,null
2021-05-03,57169.39,3431.04,1.5546,0.55044,294.87,null
2021-05-04,53200.01,3239.01,1.3877,0.50152,305.23,null
2021-05-05,57436.11,3524.26,1.6133,0.60473,356.04,null
2021-05-06,56393.68,3489.73,1.6028,0.65085,354.67,null
2021-05-07,57314.75,3479.53,1.5793,0.63063,344.89,null
2021-05-08,58862.05,3910.26,1.5611,0.6138,347.1,null
2021-05-09,58240.84,3923.95,1.5345,0.62804,387.8,null
2021-05-10,55816.14,3945.88,1.3906,0.65643,358.89,null
2021-05-11,56670.02,4173.45,1.4786,0.73465,377.6,null
2021-05-12,49631.32,3823.21,1.2691,0.59554,310.4,null
2021-05-13,49670.97,3717.91,1.364,0.65366,317.95,null
2021-05-14,49841.45,4075.01,1.4,0.66885,326.23,null
2021-05-15,46762.99,3646.68,1.4904,0.68081,300.3,null
2021-05-16,46431.5,3582.1,1.4496,0.71027,295.89,null
2021-05-17,43538.04,3282.51,1.4946,0.64323,281.53,null
2021-05-18,42849.78,3375.07,1.5889,0.6454,293.98,null
2021-05-19,36690.09,2438.92,1.0568,0.44315,185.93,null
2021-05-20,40526.64,2768.62,1.1795,0.49469,210.74,null
2021-05-21,37252.01,2430.98,1.0062,0.41884,179.97,null
2021-05-22,37449.73,2294.87,0.9052,0.38917,169.32,null
2021-05-23,34655.25,2096.39,0.7898,0.362,142.39,null
2021-05-24,38796.29,2648.43,0.993,0.43964,185.32,null
2021-05-25,38324.72,2705.11,0.9746,0.42922,183.76,null
2021-05-26,39241.91,2884.94,1.0316,0.44368,198.91,null
2021-05-27,38529.98,2742.23,0.9747,0.42058,194.32,null
2021-05-28,35663.49,2412.1,0.8985,0.39933,177.33,null
2021-05-29,34605.15,2278.74,0.8318,0.36728,164.01,null
2021-05-30,35641.27,2385.98,0.9058,0.37466,170.51,null
2021-05-31,37253.81,2706.15,1.0409,0.40243,187.97,null
2021-06-01,36693.09,2634.57,1.0108,0.41864,182.99,null
2021-06-02,37568.68,2706.22,1.0241,0.4188,187.14,null
2021-06-03,39246.79,2857.25,1.045,0.4253,193.5,null
